id,cliente_id,produto_id,quantidade,data_venda,valor_total,margem_lucro,mes_venda
351,141,40,1,2025-03-20 15:09:26.240967,193.29,38.658,2025-03
352,453,363,1,2025-04-11 07:31:29.445841,105.4,21.080000000000002,2025-04
353,226,440,9,2025-10-24 08:12:11.586587,1435.05,287.01,2025-10
354,806,94,8,2025-09-30 08:20:01.596708,685.04,137.008,2025-09
355,986,38,3,2025-06-24 20:27:22.376513,295.14,59.028,2025-06
356,356,39,8,2024-11-06 20:57:45.839469,2406.64,481.328,2024-11
357,467,319,7,2025-09-22 18:58:54.515389,1445.64,289.12800000000004,2025-09
358,784,89,8,2025-10-08 12:36:13.637740,3025.68,605.136,2025-10
359,873,266,9,2025-01-07 22:29:23.806463,1862.3700000000001,372.47400000000005,2025-01
360,461,422,9,2025-02-19 02:20:21.861877,1060.92,212.18400000000003,2025-02
361,338,35,6,2025-04-08 12:04:07.596886,1650.78,330.156,2025-04
362,623,492,3,2025-06-03 10:38:54.403781,368.04,73.608,2025-06
363,482,353,6,2025-07-10 22:21:54.426416,1835.7599999999998,367.152,2025-07
364,146,45,9,2025-03-12 12:23:01.968660,3467.07,693.4140000000001,2025-03
365,339,241,8,2024-12-23 07:44:13.905973,3227.36,645.4720000000001,2024-12
366,237,350,2,2025-04-03 16:58:55.970620,817.78,163.556,2025-04
367,916,42,4,2025-05-02 12:12:34.469110,1640.28,328.05600000000004,2025-05
368,486,430,8,2025-03-12 02:21:30.797450,1101.28,220.256,2025-03
369,658,463,5,2025-06-09 11:39:45.804853,709.5,141.9,2025-06
370,201,421,7,2024-11-22 14:07:28.584367,2287.39,457.478,2024-11
371,305,308,5,2024-11-13 17:31:13.997009,1934.1,386.82,2024-11
372,764,42,1,2025-08-03 20:11:11.048540,410.07,82.01400000000001,2025-08
373,393,156,9,2025-07-29 22:43:27.269431,4292.28,858.456,2025-07
374,829,167,2,2025-03-30 22:33:36.096371,120.62,24.124000000000002,2025-03
375,247,79,9,2025-10-15 23:39:08.801772,2566.71,513.342,2025-10
376,141,311,5,2024-11-30 14:21:39.784848,1062.45,212.49,2024-11
377,991,490,1,2025-03-31 05:26:42.844432,464.87,92.974,2025-03
378,181,65,7,2025-08-31 10:53:11.774346,2416.96,483.39200000000005,2025-08
379,365,391,6,2025-05-19 12:08:05.918844,735.84,147.168,2025-05
380,252,464,4,2024-12-12 03:08:27.929806,610.32,122.06400000000002,2024-12
381,731,168,6,2025-02-10 20:21:40.020265,1548.48,309.696,2025-02
382,559,364,8,2025-03-26 23:41:40.857970,411.12,82.224,2025-03
383,395,74,6,2025-03-31 23:34:14.653839,211.74,42.348000000000006,2025-03
384,582,114,8,2025-01-27 21:11:54.837464,3722.24,744.448,2025-01
385,382,80,3,2025-08-04 14:08:50.931080,343.44,68.688,2025-08
386,312,98,8,2025-04-16 10:56:08.100982,3976.88,795.3760000000001,2025-04
387,817,288,7,2024-12-30 20:31:27.091278,2405.5499999999997,481.10999999999996,2024-12
388,994,296,4,2025-10-07 00:56:42.026431,1211.72,242.34400000000002,2025-10
389,235,12,4,2025-03-23 07:03:59.927153,760.56,152.112,2025-03
390,505,109,6,2025-08-25 09:55:05.758919,521.16,104.232,2025-08
391,451,214,6,2025-08-09 13:34:20.595901,1932.1799999999998,386.436,2025-08
392,59,202,1,2025-05-07 16:30:34.348104,401.45,80.29,2025-05
393,440,186,9,2025-06-21 05:24:23.163775,1081.44,216.288,2025-06
394,892,45,1,2025-02-13 06:15:04.758248,385.23,77.046,2025-02
395,213,176,1,2025-04-27 10:42:46.510887,347.01,69.402,2025-04
396,440,438,9,2025-10-03 22:16:23.924431,715.5,143.1,2025-10
397,665,488,1,2024-11-22 03:33:27.778649,320.4,64.08,2024-11
398,501,383,5,2025-03-15 01:10:57.115649,1220.95,244.19000000000003,2025-03
399,125,284,7,2025-08-26 14:18:59.179487,532.4200000000001,106.48400000000002,2025-08
400,505,247,2,2025-10-20 05:21:47.262160,197.62,39.524,2025-10
401,30,170,4,2025-04-02 10:44:40.213358,193.56,38.712,2025-04
402,572,387,4,2025-07-14 05:11:48.087632,450.44,90.08800000000001,2025-07
403,309,207,6,2025-05-18 14:08:50.872664,2529.0,505.8,2025-05
404,302,168,8,2025-05-18 05:38:58.961851,2064.64,412.928,2025-05
405,980,69,3,2025-04-25 12:21:39.550824,336.6,67.32000000000001,2025-04
406,37,203,7,2024-11-08 19:47:20.228479,1629.8100000000002,325.96200000000005,2024-11
407,188,102,4,2025-05-17 10:39:48.571228,1454.92,290.98400000000004,2025-05
408,105,325,7,2025-02-10 15:48:23.515664,1943.6200000000001,388.72400000000005,2025-02
409,779,293,8,2025-09-02 19:10:58.478481,2013.04,402.608,2025-09
410,324,224,6,2025-02-19 17:40:42.041767,1206.54,241.308,2025-02
411,399,34,7,2025-03-09 00:37:52.825369,1095.64,219.12800000000004,2025-03
412,31,5,8,2025-06-29 03:01:03.376489,2156.64,431.328,2025-06
413,793,380,9,2024-11-07 06:02:05.222661,1466.82,293.364,2024-11
414,52,457,3,2025-09-23 08:18:39.016729,60.300000000000004,12.060000000000002,2025-09
415,405,114,5,2024-12-27 22:37:36.913289,2326.3999999999996,465.28,2024-12
416,726,39,6,2025-08-09 11:36:27.315122,1804.98,360.99600000000004,2025-08
417,172,211,3,2025-01-21 09:46:04.243253,626.46,125.29200000000002,2025-01
418,416,208,3,2024-12-14 20:49:42.723276,851.1600000000001,170.23200000000003,2024-12
419,545,313,2,2025-03-06 11:06:19.893674,126.44,25.288,2025-03
420,395,484,6,2025-11-06 04:47:28.939153,1942.98,388.596,2025-11
421,884,453,3,2025-02-28 10:56:13.709649,1312.0500000000002,262.41,2025-02
422,733,57,3,2025-08-18 07:52:46.234836,1460.52,292.104,2025-08
423,949,37,7,2025-10-28 22:23:04.507511,2618.56,523.712,2025-10
424,208,369,8,2025-05-25 01:47:35.535153,527.92,105.584,2025-05
425,987,402,7,2024-12-14 15:32:38.266313,845.6700000000001,169.13400000000001,2024-12
426,906,417,4,2025-05-08 14:56:09.320603,1104.68,220.93600000000004,2025-05
427,620,153,3,2025-08-23 05:00:38.364515,575.64,115.128,2025-08
428,917,401,2,2024-12-05 00:27:23.627348,816.66,163.332,2024-12
429,844,10,6,2025-10-24 08:30:42.583671,2075.7,415.14,2025-10
430,814,355,7,2025-03-19 23:24:02.681014,1819.02,363.80400000000003,2025-03
431,923,461,3,2025-04-06 22:37:34.049216,711.87,142.374,2025-04
432,497,38,2,2025-01-10 11:07:48.400559,196.76,39.352000000000004,2025-01
433,130,95,8,2025-05-09 13:22:53.161337,1499.44,299.88800000000003,2025-05
434,384,192,5,2025-09-04 12:31:40.578572,754.4,150.88,2025-09
435,640,456,3,2025-03-09 09:26:45.474416,120.12,24.024,2025-03
436,628,116,5,2024-11-20 10:27:24.575525,2389.35,477.87,2024-11
437,188,52,4,2025-04-23 12:43:07.553488,484.0,96.80000000000001,2025-04
438,172,249,5,2025-07-12 09:58:29.055331,1174.8999999999999,234.98,2025-07
439,636,448,2,2025-10-22 02:53:39.771572,709.68,141.936,2025-10
440,85,121,3,2025-05-30 02:52:41.456748,267.9,53.58,2025-05
441,850,478,4,2024-11-20 23:24:04.179437,1767.24,353.44800000000004,2024-11
442,992,226,3,2025-06-26 05:55:50.104090,1040.31,208.062,2025-06
443,609,260,1,2025-08-17 19:55:45.564871,434.53,86.906,2025-08
444,850,412,5,2025-08-27 05:40:39.772784,2490.1499999999996,498.03,2025-08
445,474,459,6,2025-08-30 23:40:18.318840,2213.3999999999996,442.67999999999995,2025-08
446,340,495,4,2025-04-11 01:32:14.654226,50.28,10.056000000000001,2025-04
447,461,209,7,2024-12-07 04:05:06.969649,2095.52,419.10400000000004,2024-12
448,981,310,2,2025-07-29 14:54:03.072067,895.84,179.168,2025-07
449,504,214,7,2025-04-02 07:18:32.350438,2254.21,450.84200000000004,2025-04
450,947,346,5,2025-01-24 09:53:13.648687,1712.3500000000001,342.47,2025-01
451,96,120,4,2025-08-09 02:03:31.488562,1576.52,315.30400000000003,2025-08
452,329,151,9,2025-01-20 13:30:26.280419,831.42,166.284,2025-01
453,677,429,5,2025-04-13 10:13:49.483061,2233.25,446.65000000000003,2025-04
454,113,443,9,2025-08-18 01:23:24.463694,836.73,167.346,2025-08
455,564,222,7,2024-11-29 17:51:09.979806,925.1899999999999,185.038,2024-11
456,853,122,5,2025-10-10 05:55:19.603213,561.5,112.30000000000001,2025-10
457,998,105,9,2025-01-05 15:46:41.882543,2415.42,483.08400000000006,2025-01
458,221,272,7,2025-04-07 05:35:37.664810,2260.44,452.088,2025-04
459,788,282,3,2025-04-04 04:01:59.576457,180.57,36.114,2025-04
460,139,181,6,2025-03-09 04:46:38.007954,961.74,192.348,2025-03
461,550,466,1,2024-12-17 12:39:45.820264,436.58,87.316,2024-12
462,280,62,4,2025-01-19 08:48:54.507472,1535.72,307.144,2025-01
463,727,29,3,2025-09-07 02:17:36.706049,495.57,99.114,2025-09
464,429,348,9,2025-08-25 01:06:03.147422,1368.18,273.636,2025-08
465,201,342,1,2025-08-07 23:01:43.334707,414.77,82.95400000000001,2025-08
466,338,127,8,2025-10-21 22:01:14.247395,3681.04,736.2080000000001,2025-10
467,706,277,6,2025-06-24 12:36:41.459041,1083.9,216.78000000000003,2025-06
468,112,218,7,2025-04-15 14:38:47.437484,2919.77,583.9540000000001,2025-04
469,225,309,8,2025-01-11 06:04:44.163158,3444.48,688.8960000000001,2025-01
470,161,225,3,2025-01-04 17:53:51.847304,346.98,69.396,2025-01
471,781,21,4,2025-06-08 22:28:23.596282,465.64,93.128,2025-06
472,235,382,4,2025-04-09 22:49:30.742439,580.0,116.0,2025-04
473,880,138,6,2025-07-22 12:59:41.304086,2217.12,443.424,2025-07
474,848,428,4,2025-03-12 07:28:46.896226,549.24,109.84800000000001,2025-03
475,917,400,3,2024-11-20 22:58:01.462852,241.20000000000002,48.24000000000001,2024-11
476,790,156,9,2025-02-16 12:05:39.378185,4292.28,858.456,2025-02
477,239,227,6,2025-09-14 04:09:34.098569,1627.02,325.404,2025-09
478,701,108,6,2025-09-25 18:31:59.020600,590.0999999999999,118.01999999999998,2025-09
479,147,371,1,2024-11-26 04:52:35.035624,108.68,21.736000000000004,2024-11
480,537,423,2,2024-11-13 17:24:56.116657,955.98,191.19600000000003,2024-11
481,929,77,5,2024-12-24 13:24:46.326143,1587.55,317.51,2024-12
482,875,396,3,2025-08-03 22:24:18.085572,569.73,113.94600000000001,2025-08
483,896,256,9,2025-04-13 14:40:45.833048,212.58,42.516000000000005,2025-04
484,542,40,7,2025-07-10 15:44:59.715842,1353.03,270.606,2025-07
485,322,410,3,2025-08-30 11:23:58.546071,1035.27,207.054,2025-08
486,728,84,8,2025-07-28 04:05:49.985899,2307.68,461.536,2025-07
487,463,484,6,2024-12-08 02:20:53.105973,1942.98,388.596,2024-12
488,103,19,9,2025-06-18 02:25:20.677619,2396.34,479.26800000000003,2025-06
489,744,243,9,2025-07-27 07:23:11.992715,1220.7599999999998,244.15199999999996,2025-07
490,489,382,4,2025-05-12 15:11:26.781477,580.0,116.0,2025-05
491,516,353,6,2025-06-09 00:37:33.493551,1835.7599999999998,367.152,2025-06
492,856,282,5,2025-10-07 11:26:45.634313,300.95,60.19,2025-10
493,184,84,6,2025-01-16 03:54:59.012693,1730.7599999999998,346.152,2025-01
494,870,41,8,2024-12-28 07:09:53.724601,3970.24,794.048,2024-12
495,377,271,7,2025-07-01 08:13:54.175688,2922.08,584.416,2025-07
496,258,283,1,2025-01-20 21:15:02.095660,186.5,37.300000000000004,2025-01
497,64,366,9,2025-07-07 12:03:37.596739,692.73,138.54600000000002,2025-07
498,409,71,7,2025-01-18 21:14:04.186279,2858.59,571.7180000000001,2025-01
499,513,425,5,2025-05-13 06:16:40.762590,2412.4,482.48,2025-05
500,265,103,1,2025-02-09 08:47:13.531617,83.55,16.71,2025-02
501,356,22,9,2025-07-19 15:17:30.642715,394.11,78.822,2025-07
502,276,110,4,2025-04-23 10:31:57.544523,1435.44,287.088,2025-04
503,560,218,3,2024-12-17 03:47:54.641545,1251.33,250.266,2024-12
504,238,156,5,2025-08-17 08:53:42.511816,2384.6,476.92,2025-08
505,461,336,1,2025-01-29 12:43:26.549288,334.11,66.822,2025-01
506,25,380,5,2025-06-27 12:49:57.326354,814.9,162.98000000000002,2025-06
507,390,127,8,2025-04-01 02:34:33.076574,3681.04,736.2080000000001,2025-04
508,934,49,7,2025-04-08 16:15:43.481539,331.38,66.276,2025-04
509,505,247,3,2025-04-16 10:32:59.845063,296.43,59.286,2025-04
510,81,269,9,2025-02-10 16:49:03.635763,1243.44,248.68800000000002,2025-02
511,370,82,1,2025-07-10 04:24:49.456062,478.57,95.714,2025-07
512,105,96,1,2025-01-26 03:44:49.727242,337.47,67.49400000000001,2025-01
513,240,498,1,2025-10-05 23:54:08.719092,396.63,79.32600000000001,2025-10
514,583,123,4,2025-08-31 07:16:28.908705,1705.64,341.12800000000004,2025-08
515,190,317,8,2025-10-27 15:34:58.969384,3468.0,693.6,2025-10
516,47,275,9,2025-01-09 03:12:05.626193,1908.81,381.762,2025-01
517,528,322,9,2025-01-30 01:22:10.032195,1515.2400000000002,303.04800000000006,2025-01
518,142,130,5,2025-05-31 13:18:09.912597,1830.05,366.01,2025-05
519,888,18,5,2024-12-06 21:45:25.854542,2038.8999999999999,407.78,2024-12
520,428,292,1,2024-12-12 19:04:02.637277,311.83,62.366,2024-12
521,418,248,5,2025-07-29 05:14:58.840980,1343.55,268.71,2025-07
522,705,467,5,2025-08-05 10:35:10.247937,1275.6,255.12,2025-08
523,758,264,3,2025-01-11 18:48:12.445036,1493.52,298.704,2025-01
524,183,324,1,2025-03-10 20:52:36.600995,357.41,71.48200000000001,2025-03
525,204,171,5,2025-07-07 03:45:21.953282,1442.6,288.52,2025-07
526,124,427,7,2025-10-31 08:16:56.699489,3143.49,628.698,2025-10
527,383,483,9,2025-08-25 08:35:59.611707,111.33,22.266000000000002,2025-08
528,545,35,5,2024-11-12 08:43:12.310248,1375.65,275.13000000000005,2024-11
529,291,202,8,2025-09-24 08:53:33.286097,3211.6,642.32,2025-09
530,478,364,1,2025-03-14 11:03:38.579016,51.39,10.278,2025-03
531,516,444,3,2024-11-15 20:02:33.206502,1211.97,242.394,2024-11
532,826,383,7,2025-01-07 11:27:48.549125,1709.33,341.866,2025-01
533,107,151,2,2025-04-12 17:27:34.141442,184.76,36.952,2025-04
534,863,492,5,2025-09-16 08:47:55.440877,613.4000000000001,122.68000000000002,2025-09
535,208,273,4,2024-12-04 02:00:14.649671,1622.72,324.54400000000004,2024-12
536,832,13,9,2024-11-09 07:05:19.102175,3195.18,639.0360000000001,2024-11
537,228,85,4,2025-01-18 10:44:57.981865,404.76,80.952,2025-01
538,847,219,4,2025-02-26 02:39:45.730532,126.16,25.232,2025-02
539,897,234,8,2025-01-24 09:25:06.617813,2953.12,590.624,2025-01
540,459,332,4,2025-08-24 05:15:16.164294,1747.52,349.504,2025-08
541,229,212,6,2025-10-29 04:39:21.031830,2322.0,464.40000000000003,2025-10
542,48,246,1,2025-02-18 05:27:19.895949,69.59,13.918000000000001,2025-02
543,160,341,8,2025-09-19 20:17:46.503745,2662.16,532.432,2025-09
544,758,8,9,2025-05-01 07:47:53.874629,2054.34,410.86800000000005,2025-05
545,14,93,7,2025-03-16 07:59:47.249387,313.59999999999997,62.72,2025-03
546,107,13,1,2025-02-21 05:57:33.087447,355.02,71.004,2025-02
547,68,278,1,2025-11-03 00:40:07.711216,289.17,57.834,2025-11
548,79,447,4,2025-09-11 01:45:18.117212,498.84,99.768,2025-09
549,856,120,8,2024-11-12 19:52:30.850396,3153.04,630.6080000000001,2024-11
550,476,29,6,2025-01-25 05:32:52.957075,991.14,198.228,2025-01
551,416,259,3,2024-12-04 03:24:45.481483,1101.93,220.38600000000002,2024-12
552,571,158,5,2024-12-11 05:58:47.753770,665.6999999999999,133.14,2024-12
553,389,327,2,2025-08-11 21:52:40.213625,966.6,193.32000000000002,2025-08
554,670,152,9,2024-12-28 02:06:29.346356,2909.79,581.958,2024-12
555,310,252,3,2025-03-21 20:12:09.988415,269.21999999999997,53.843999999999994,2025-03
556,495,198,5,2025-03-21 06:04:54.711377,1662.3500000000001,332.47,2025-03
557,163,370,4,2024-12-09 19:13:43.052117,1481.44,296.288,2024-12
558,785,204,4,2025-01-15 00:28:38.986820,281.56,56.312000000000005,2025-01
559,773,355,2,2025-09-07 08:42:26.566341,519.72,103.94400000000002,2025-09
560,176,344,7,2025-01-19 16:07:39.474930,2688.0699999999997,537.6139999999999,2025-01
561,678,10,8,2024-11-16 14:21:48.090668,2767.6,553.52,2024-11
562,499,240,2,2025-02-15 10:28:07.617365,934.38,186.876,2025-02
563,218,493,8,2025-01-07 16:19:18.221448,2887.04,577.408,2025-01
564,94,218,2,2025-01-18 05:07:10.291608,834.22,166.84400000000002,2025-01
565,168,403,9,2025-08-07 20:04:49.040440,3222.09,644.4180000000001,2025-08
566,311,144,7,2025-01-01 00:19:42.963101,2039.94,407.98800000000006,2025-01
567,10,237,8,2025-03-19 21:22:34.639598,602.96,120.59200000000001,2025-03
568,728,29,9,2025-03-05 16:19:32.974004,1486.71,297.34200000000004,2025-03
569,865,200,1,2025-07-04 03:26:12.799815,293.24,58.648,2025-07
570,624,159,5,2024-12-18 06:03:38.666383,2316.6,463.32,2024-12
571,790,290,3,2025-10-29 00:42:52.620633,529.02,105.804,2025-10
572,174,282,1,2025-03-15 20:38:43.107595,60.19,12.038,2025-03
573,695,392,9,2025-02-14 08:51:40.871648,743.76,148.752,2025-02
574,124,191,6,2025-08-23 11:38:54.049408,2952.0,590.4,2025-08
575,849,285,5,2025-01-08 07:57:40.179845,2314.6,462.92,2025-01
576,386,195,3,2025-07-15 09:23:56.874763,526.53,105.306,2025-07
577,224,139,3,2025-01-04 01:24:16.421367,286.83,57.366,2025-01
578,25,272,9,2025-08-18 23:27:29.737945,2906.28,581.2560000000001,2025-08
579,286,129,1,2025-01-23 20:15:25.947532,465.03,93.006,2025-01
580,114,159,3,2025-10-10 16:43:01.459188,1389.96,277.992,2025-10
581,291,81,5,2025-04-15 23:08:14.003445,284.9,56.98,2025-04
582,68,342,7,2025-01-27 14:41:34.323658,2903.39,580.678,2025-01
583,972,216,8,2025-07-22 08:38:16.026442,611.76,122.352,2025-07
584,420,30,3,2025-03-19 23:07:53.782401,1241.52,248.304,2025-03
585,60,193,5,2025-02-26 10:49:51.593695,980.6,196.12,2025-02
586,356,76,2,2025-02-24 10:35:02.324148,947.12,189.424,2025-02
587,343,232,3,2024-12-31 00:25:24.443609,269.79,53.958000000000006,2024-12
588,375,361,5,2025-04-12 04:49:29.995522,2134.5,426.90000000000003,2025-04
589,143,176,7,2025-04-21 11:02:39.801640,2429.0699999999997,485.81399999999996,2025-04
590,149,348,5,2025-01-04 18:58:01.983507,760.1,152.02,2025-01
591,599,57,7,2025-09-08 06:46:19.831910,3407.8799999999997,681.576,2025-09
592,632,254,6,2025-07-11 12:46:38.683056,1952.34,390.468,2025-07
593,728,407,7,2025-08-05 13:29:49.868574,1150.52,230.104,2025-08
594,853,212,5,2025-05-23 02:42:27.529851,1935.0,387.0,2025-05
595,444,447,9,2025-05-11 16:42:14.583012,1122.3899999999999,224.47799999999998,2025-05
596,240,299,9,2025-02-09 20:20:08.993088,1657.89,331.57800000000003,2025-02
597,612,352,4,2025-04-01 11:43:30.357448,1327.6,265.52,2025-04
598,408,294,8,2025-03-16 13:40:17.180897,449.04,89.808,2025-03
599,561,369,3,2025-04-21 20:47:48.233272,197.96999999999997,39.593999999999994,2025-04
600,746,76,8,2025-07-07 04:54:04.347084,3788.48,757.696,2025-07
601,846,355,9,2025-10-25 12:46:32.569352,2338.7400000000002,467.74800000000005,2025-10
602,60,122,6,2025-01-23 14:17:39.661522,673.8,134.76,2025-01
603,624,374,9,2025-08-20 08:39:58.469048,3042.9900000000002,608.5980000000001,2025-08
604,27,396,4,2025-07-29 04:21:26.964448,759.64,151.928,2025-07
605,448,441,6,2024-11-10 02:23:20.228110,1063.68,212.73600000000002,2024-11
606,968,309,7,2025-06-24 10:00:23.003475,3013.92,602.784,2025-06
607,84,392,3,2025-08-16 00:35:37.190092,247.92000000000002,49.584,2025-08
608,480,320,7,2025-04-27 02:43:53.091532,1842.1200000000001,368.42400000000004,2025-04
609,52,333,5,2025-01-27 01:08:30.738911,1908.0,381.6,2025-01
610,927,125,5,2025-08-19 11:32:53.173950,525.3499999999999,105.07,2025-08
611,578,361,5,2024-12-23 05:20:51.757250,2134.5,426.90000000000003,2024-12
612,358,167,3,2025-03-12 20:54:21.155163,180.93,36.186,2025-03
613,480,233,7,2025-01-22 01:25:31.999655,997.3599999999999,199.47199999999998,2025-01
614,985,405,7,2025-10-22 18:54:33.511062,2471.6299999999997,494.32599999999996,2025-10
615,64,461,2,2025-02-11 06:26:50.372438,474.58,94.916,2025-02
616,616,193,5,2025-01-24 11:44:32.606694,980.6,196.12,2025-01
617,736,32,6,2025-07-19 21:01:27.259020,2585.3999999999996,517.0799999999999,2025-07
618,131,194,7,2025-10-10 13:52:49.516979,1403.99,280.798,2025-10
619,559,326,2,2025-04-10 00:23:04.108420,975.54,195.108,2025-04
620,848,165,2,2025-10-22 21:00:41.159058,45.36,9.072000000000001,2025-10
621,230,151,8,2025-06-08 01:12:14.064380,739.04,147.808,2025-06
622,898,437,3,2025-06-15 02:57:50.662494,912.21,182.442,2025-06
623,116,429,6,2025-08-05 02:13:57.781237,2679.8999999999996,535.9799999999999,2025-08
624,307,196,4,2025-06-25 20:08:55.633754,1807.4,361.48,2025-06
625,677,313,9,2025-10-31 17:48:58.060689,568.98,113.796,2025-10
626,219,315,4,2025-05-14 23:03:09.134491,757.48,151.496,2025-05
627,705,391,3,2025-08-22 22:20:00.244096,367.92,73.584,2025-08
628,262,351,4,2025-10-12 06:05:00.438448,249.96,49.992000000000004,2025-10
629,825,309,8,2025-08-05 20:39:18.183543,3444.48,688.8960000000001,2025-08
630,470,134,9,2025-05-26 07:21:50.908350,1503.9900000000002,300.79800000000006,2025-05
631,388,57,2,2024-11-08 08:23:19.644856,973.68,194.736,2024-11
632,989,298,4,2025-07-14 02:31:27.741546,1726.52,345.30400000000003,2025-07
633,419,95,8,2025-03-11 10:24:13.652667,1499.44,299.88800000000003,2025-03
634,654,476,9,2025-01-30 13:45:30.805221,150.66,30.132,2025-01
635,395,326,4,2025-02-27 12:26:05.933249,1951.08,390.216,2025-02
636,501,488,4,2025-07-05 17:49:46.862329,1281.6,256.32,2025-07
637,231,147,4,2024-11-19 11:00:06.223933,1441.36,288.272,2024-11
638,610,90,4,2025-07-23 05:00:11.753175,1311.88,262.37600000000003,2025-07
639,272,344,3,2025-03-25 10:33:51.522614,1152.03,230.406,2025-03
640,899,458,2,2025-01-31 07:27:56.982772,69.44,13.888,2025-01
641,977,265,9,2025-04-18 12:04:10.911163,4417.38,883.4760000000001,2025-04
642,230,382,9,2025-05-07 14:22:27.349616,1305.0,261.0,2025-05
643,470,423,6,2025-08-26 22:37:19.854774,2867.94,573.5880000000001,2025-08
644,22,273,4,2025-03-08 09:55:30.726196,1622.72,324.54400000000004,2025-03
645,444,259,8,2024-11-12 07:18:23.969157,2938.48,587.696,2024-11
646,992,31,8,2025-02-14 03:00:54.040690,1540.8,308.16,2025-02
647,734,324,3,2025-10-23 07:42:03.477646,1072.23,214.44600000000003,2025-10
648,746,148,6,2025-08-24 18:06:07.542451,1978.56,395.712,2025-08
